Transcript ID	Gene Symbol	Organism
XM_859487	HOXA2	Canis lupus
NM_010451	HOXA2	Mus musculus
NM_001075854	HOXA2	Bos taurus
NM_012581	HOXA2	Rattus norvegicus
XM_001362957	HOXA2	Monodelphis domestica
XM_001092920	HOXA2	Macaca mulatta
NM_001168895	HOXA2	Papio anubis
XM_527697	HOXA2	Pan troglodytes
NM_006735	HOXA2	Homo sapiens
NM_001085750	HOXA2	Xenopus laevis
XM_001090902	GALP	Macaca mulatta
NM_178028	GALP	Mus musculus
NM_022633	GALP	Rattus norvegicus
NM_213825	GALP	Sus scrofa
NM_001145546	GALP	Homo sapiens
NM_033106	GALP	Homo sapiens
XM_524495	GALP	Pan troglodytes
XM_612828	GALC	Bos taurus
NM_001140260	GALC	Salmo salar
XM_001136375	GALC	Pan troglodytes
XM_001136291	GALC	Pan troglodytes
XM_001136119	GALC	Pan troglodytes
NM_001005888	GALC	Rattus norvegicus
XM_421304	GALC	Gallus gallus
XM_001082534	GALC	Macaca mulatta
XM_001082158	GALC	Macaca mulatta
XM_001082282	GALC	Macaca mulatta
XM_001082407	GALC	Macaca mulatta
NM_001044262	GALC	Macaca mulatta
NM_008079	GALC	Mus musculus
NM_001078802	GALC	Xenopus (Silurana) tropicalis
NM_001003238	GALC	Canis lupus
NM_000153	GALC	Homo sapiens
NM_001037525	GALC	Homo sapiens
NM_001168899	HOXA9	Papio anubis
NM_001097795	HOXA9	Xenopus laevis
XM_001162954	HOXA9	Pan troglodytes
NM_010456	HOXA9	Mus musculus
XM_001056901	HOXA9	Rattus norvegicus
NM_001109233	HOXA9	Rattus norvegicus
XM_575478	HOXA9	Rattus norvegicus
XM_001234943	HOXA9	Gallus gallus
XM_001091402	HOXA9	Macaca mulatta
NM_152739	HOXA9	Homo sapiens
NM_001105617	HOXA9	Bos taurus
XM_859604	HOXA9	Canis lupus
XM_539489	HOXA9	Canis lupus
XM_544499	GALE	Canis lupus
NM_001006761	GALE	Xenopus (Silurana) tropicalis
NM_001087433	GALE	Xenopus laevis
NM_001132676	GALE	Pongo abelii
NM_178389	GALE	Mus musculus
NM_001040299	GALE	Danio rerio
XM_513199	GALE	Pan troglodytes
XM_001233781	GALE	Gallus gallus
XM_417833	GALE	Gallus gallus
NM_080783	GALE	Rattus norvegicus
XM_867316	GALE	Bos taurus
NM_001127621	GALE	Homo sapiens
NM_001008216	GALE	Homo sapiens
NM_000403	GALE	Homo sapiens
XM_001163162	AXIN2	Pan troglodytes
XM_001162941	AXIN2	Pan troglodytes
XM_001163124	AXIN2	Pan troglodytes
XM_523690	AXIN2	Pan troglodytes
NM_015732	AXIN2	Mus musculus
NM_024355	AXIN2	Rattus norvegicus
XM_001081593	AXIN2	Rattus norvegicus
NM_204491	AXIN2	Gallus gallus
XM_548025	AXIN2	Canis lupus
XM_857388	AXIN2	Canis lupus
XM_857362	AXIN2	Canis lupus
NM_131561	AXIN2	Danio rerio
XM_588992	AXIN2	Bos taurus
NM_001094372	AXIN2	Xenopus laevis
NM_004655	AXIN2	Homo sapiens
NM_007968	EWSR1	Mus musculus
XM_001495303	EWSR1	Equus caballus
NM_001039267	EWSR1	Gallus gallus
XM_860053	EWSR1	Canis lupus
XM_853842	EWSR1	Canis lupus
XM_860075	EWSR1	Canis lupus
XM_846841	EWSR1	Canis lupus
XM_859595	EWSR1	Canis lupus
XM_860093	EWSR1	Canis lupus
XM_859792	EWSR1	Canis lupus
XM_847186	EWSR1	Canis lupus
XM_855142	EWSR1	Canis lupus
XM_844051	EWSR1	Canis lupus
XM_853211	EWSR1	Canis lupus
XM_855675	EWSR1	Canis lupus
XM_848438	EWSR1	Canis lupus
XM_859940	EWSR1	Canis lupus
XM_859904	EWSR1	Canis lupus
XM_859887	EWSR1	Canis lupus
XM_859923	EWSR1	Canis lupus
XM_859867	EWSR1	Canis lupus
XM_539415	EWSR1	Canis lupus
XM_850351	EWSR1	Canis lupus
XM_860014	EWSR1	Canis lupus
XM_853760	EWSR1	Canis lupus
XM_855738	EWSR1	Canis lupus
XM_854266	EWSR1	Canis lupus
XM_854342	EWSR1	Canis lupus
XM_860032	EWSR1	Canis lupus
XM_859978	EWSR1	Canis lupus
XM_844402	EWSR1	Canis lupus
XM_852873	EWSR1	Canis lupus
XM_853002	EWSR1	Canis lupus
XM_854302	EWSR1	Canis lupus
XM_859998	EWSR1	Canis lupus
XM_859832	EWSR1	Canis lupus
XM_844585	EWSR1	Canis lupus
XM_859811	EWSR1	Canis lupus
XM_856481	EWSR1	Canis lupus
XM_856450	EWSR1	Canis lupus
XM_538091	EWSR1	Canis lupus
XM_859772	EWSR1	Canis lupus
XM_859737	EWSR1	Canis lupus
XM_859851	EWSR1	Canis lupus
XM_853253	EWSR1	Canis lupus
XM_847027	EWSR1	Canis lupus
XM_844136	EWSR1	Canis lupus
XM_853174	EWSR1	Canis lupus
XM_854412	EWSR1	Canis lupus
XM_859753	EWSR1	Canis lupus
XM_852957	EWSR1	Canis lupus
NM_001109800	EWSR1	Bos taurus
XM_001173197	EWSR1	Pan troglodytes
XM_001173274	EWSR1	Pan troglodytes
XM_001173284	EWSR1	Pan troglodytes
XM_001173189	EWSR1	Pan troglodytes
XM_001173264	EWSR1	Pan troglodytes
XM_001173175	EWSR1	Pan troglodytes
XM_001173204	EWSR1	Pan troglodytes
XM_001173129	EWSR1	Pan troglodytes
XM_001173182	EWSR1	Pan troglodytes
XM_001173250	EWSR1	Pan troglodytes
XM_001173137	EWSR1	Pan troglodytes
XM_001173105	EWSR1	Pan troglodytes
XM_001173295	EWSR1	Pan troglodytes
XM_001173016	EWSR1	Pan troglodytes
XM_001173085	EWSR1	Pan troglodytes
XM_001173123	EWSR1	Pan troglodytes
XM_001173113	EWSR1	Pan troglodytes
XM_001173241	EWSR1	Pan troglodytes
XM_001173222	EWSR1	Pan troglodytes
XM_001173213	EWSR1	Pan troglodytes
XM_001173233	EWSR1	Pan troglodytes
NM_013986	EWSR1	Homo sapiens
NM_001163287	EWSR1	Homo sapiens
NM_001163286	EWSR1	Homo sapiens
NM_001163285	EWSR1	Homo sapiens
NM_005243	EWSR1	Homo sapiens
XM_001068487	EWSR1	Rattus norvegicus
XM_001068194	EWSR1	Rattus norvegicus
XM_001068285	EWSR1	Rattus norvegicus
XM_001068534	EWSR1	Rattus norvegicus
XM_001065346	EWSR1	Rattus norvegicus
XM_001065285	EWSR1	Rattus norvegicus
NM_001025632	EWSR1	Rattus norvegicus
XM_001068438	EWSR1	Rattus norvegicus
NM_001128471	MEST	Sus scrofa
NM_001083368	MEST	Bos taurus
XM_001098020	MEST	Macaca mulatta
XM_001098111	MEST	Macaca mulatta
XM_001097832	MEST	Macaca mulatta
XM_001097932	MEST	Macaca mulatta
XM_001098320	MEST	Macaca mulatta
XM_001097624	MEST	Macaca mulatta
XM_001097736	MEST	Macaca mulatta
XM_001098217	MEST	Macaca mulatta
XM_519382	MEST	Pan troglodytes
NM_008590	MEST	Mus musculus
NM_001009617	MEST	Rattus norvegicus
XM_425258	MEST	Gallus gallus
NM_001005789	MEST	Xenopus (Silurana) tropicalis
NM_002402	MEST	Homo sapiens
NM_177524	MEST	Homo sapiens
NM_177525	MEST	Homo sapiens
XM_843586	MEST	Canis lupus
XM_532422	MEST	Canis lupus
NM_131043	MEST	Danio rerio
NM_001098693	MEST	Xenopus laevis
NM_204944	AXIN1	Gallus gallus
NM_001169052	AXIN1	Papio anubis
NM_001095782	AXIN1	Xenopus laevis
NM_003502	AXIN1	Homo sapiens
NM_181050	AXIN1	Homo sapiens
XM_866610	AXIN1	Bos taurus
NM_009733	AXIN1	Mus musculus
NM_001159598	AXIN1	Mus musculus
XM_001479151	AXIN1	Mus musculus
NM_024405	AXIN1	Rattus norvegicus
NM_131503	AXIN1	Danio rerio
XM_847228	AXIN1	Canis lupus
XM_547220	AXIN1	Canis lupus
XM_860399	AXIN1	Canis lupus
XM_001153054	AXIN1	Pan troglodytes
XM_001152990	AXIN1	Pan troglodytes
XM_001152928	AXIN1	Pan troglodytes
NM_012598	LPL	Rattus norvegicus
NM_205282	LPL	Gallus gallus
NM_214286	LPL	Sus scrofa
NM_131127	LPL	Danio rerio
NM_000237	LPL	Homo sapiens
NM_001009394	LPL	Ovis aries
XM_001476462	LPL	Mus musculus
NM_008509	LPL	Mus musculus
XM_001489577	LPL	Equus caballus
XM_534584	LPL	Canis lupus
XM_854627	LPL	Canis lupus
NM_001042567	LPL	Felis catus
XM_001149608	LPL	Pan troglodytes
XM_001149743	LPL	Pan troglodytes
XM_519636	LPL	Pan troglodytes
XM_001149804	LPL	Pan troglodytes
NM_001112612	LPL	Papio anubis
NM_001075120	LPL	Bos taurus
NM_001124604	LPL	Oncorhynchus mykiss
XM_001170502	ACY1	Pan troglodytes
XM_516499	ACY1	Pan troglodytes
XM_001170475	ACY1	Pan troglodytes
XM_001170601	ACY1	Pan troglodytes
XM_001170638	ACY1	Pan troglodytes
XM_001170618	ACY1	Pan troglodytes
XM_001170530	ACY1	Pan troglodytes
NM_000666	ACY1	Homo sapiens
NM_001077115	ACY1	Bos taurus
NM_001139961	ACY1	Salmo salar
XM_541859	ACY1	Canis lupus
XM_533806	ACY1	Canis lupus
NM_213896	ACY1	Sus scrofa
NM_025371	ACY1	Mus musculus
NM_001005383	ACY1	Rattus norvegicus
NM_001131201	ACY1	Pongo abelii
NM_174685	CSTF2	Bos taurus
XM_001254104	CSTF2	Bos taurus
NM_001131639	CSTF2	Pongo abelii
NM_001086710	CSTF2	Xenopus laevis
XM_529072	CSTF2	Pan troglodytes
XM_856383	CSTF2	Canis lupus
XM_549135	CSTF2	Canis lupus
XM_856312	CSTF2	Canis lupus
XM_845413	CSTF2	Canis lupus
XM_856420	CSTF2	Canis lupus
XM_856445	CSTF2	Canis lupus
XM_856357	CSTF2	Canis lupus
XM_856328	CSTF2	Canis lupus
XM_856287	CSTF2	Canis lupus
NM_001325	CSTF2	Homo sapiens
NM_133196	CSTF2	Mus musculus
XM_001068092	CSTF2	Rattus norvegicus
NM_001131014	CSTF2	Rattus norvegicus
NM_001130235	CSTF2	Xenopus (Silurana) tropicalis
NM_200114	CSTF2	Danio rerio
XM_001492590	CSTF2	Equus caballus
NM_001006433	CSTF2	Gallus gallus
NM_005461	MAFB	Homo sapiens
NM_019316	MAFB	Rattus norvegicus
NM_001030523	MAFB	Xenopus (Silurana) tropicalis
XM_610891	MAFB	Bos taurus
NM_010658	MAFB	Mus musculus
NM_001030852	MAFB	Gallus gallus
NM_001090383	MAFB	Xenopus laevis
NM_001078953	LPP	Xenopus (Silurana) tropicalis
XM_001159336	LPP	Pan troglodytes
XM_001159233	LPP	Pan troglodytes
XM_001159496	LPP	Pan troglodytes
XM_001159287	LPP	Pan troglodytes
XM_001159584	LPP	Pan troglodytes
XM_001159386	LPP	Pan troglodytes
XM_526421	LPP	Pan troglodytes
XM_001159438	LPP	Pan troglodytes
XM_001142148	LPP	Pan troglodytes
XM_602452	LPP	Bos taurus
NM_001096546	LPP	Xenopus laevis
NM_001013864	LPP	Rattus norvegicus
NM_178665	LPP	Mus musculus
NM_001145954	LPP	Mus musculus
NM_001145952	LPP	Mus musculus
NM_001167671	LPP	Homo sapiens
NM_001167672	LPP	Homo sapiens
NM_005578	LPP	Homo sapiens
XM_856109	LPP	Canis lupus
XM_845249	LPP	Canis lupus
XM_535840	LPP	Canis lupus
XM_001499848	LPP	Equus caballus
NM_201198	LPP	Danio rerio
NM_001031567	LPP	Gallus gallus
XM_421115	CKAP5	Gallus gallus
XM_001233232	CKAP5	Gallus gallus
XM_001165890	CKAP5	Pan troglodytes
XM_001165817	CKAP5	Pan troglodytes
XM_001165753	CKAP5	Pan troglodytes
XM_001165782	CKAP5	Pan troglodytes
XM_001165504	CKAP5	Pan troglodytes
XM_508402	CKAP5	Pan troglodytes
XM_001165858	CKAP5	Pan troglodytes
XM_001165647	CKAP5	Pan troglodytes
XM_001165698	CKAP5	Pan troglodytes
XM_001165672	CKAP5	Pan troglodytes
XM_001363595	CKAP5	Monodelphis domestica
XM_001363674	CKAP5	Monodelphis domestica
XM_001363757	CKAP5	Monodelphis domestica
NM_001088584	CKAP5	Xenopus laevis
NM_001037667	CKAP5	Danio rerio
NM_001008938	CKAP5	Homo sapiens
NM_014756	CKAP5	Homo sapiens
XM_001790249	CKAP5	Bos taurus
XM_001790245	CKAP5	Bos taurus
XM_001790247	CKAP5	Bos taurus
XM_001068339	CKAP5	Rattus norvegicus
XM_230282	CKAP5	Rattus norvegicus
XM_001068589	CKAP5	Rattus norvegicus
XM_001068790	CKAP5	Rattus norvegicus
XM_001068641	CKAP5	Rattus norvegicus
XM_001068836	CKAP5	Rattus norvegicus
XM_001068742	CKAP5	Rattus norvegicus
XM_001068694	CKAP5	Rattus norvegicus
NM_001127087	CKAP5	Xenopus (Silurana) tropicalis
XM_856397	CKAP5	Canis lupus
XM_845381	CKAP5	Canis lupus
XM_856366	CKAP5	Canis lupus
XM_856454	CKAP5	Canis lupus
XM_856337	CKAP5	Canis lupus
XM_533193	CKAP5	Canis lupus
NM_001165989	CKAP5	Mus musculus
NM_029437	CKAP5	Mus musculus
XM_001915250	CKAP5	Equus caballus
XM_001915245	CKAP5	Equus caballus
NM_001129953	DMP1	Sus scrofa
NM_004407	DMP1	Homo sapiens
NM_001079911	DMP1	Homo sapiens
XM_001098620	DMP1	Macaca mulatta
XM_001098525	DMP1	Macaca mulatta
NM_016779	DMP1	Mus musculus
NM_203493	DMP1	Rattus norvegicus
NM_206993	DMP1	Gallus gallus
XM_001159189	DMP1	Pan troglodytes
XM_001159137	DMP1	Pan troglodytes
NM_001013089	GALT	Rattus norvegicus
XM_531982	GALT	Canis lupus
XM_847486	GALT	Canis lupus
XM_860851	GALT	Canis lupus
XM_860831	GALT	Canis lupus
XM_860880	GALT	Canis lupus
NM_016658	GALT	Mus musculus
NM_000155	GALT	Homo sapiens
XM_001162552	GALT	Pan troglodytes
XM_001163274	GALT	Pan troglodytes
XM_528589	GALT	Pan troglodytes
XM_001162766	GALT	Pan troglodytes
XM_001162599	GALT	Pan troglodytes
XM_001163211	GALT	Pan troglodytes
XM_001163302	GALT	Pan troglodytes
XM_001162848	GALT	Pan troglodytes
XM_001162683	GALT	Pan troglodytes
XM_001162808	GALT	Pan troglodytes
XM_001163382	GALT	Pan troglodytes
XM_001163344	GALT	Pan troglodytes
XM_001162724	GALT	Pan troglodytes
XM_001163419	GALT	Pan troglodytes
XM_001163181	GALT	Pan troglodytes
NM_001140448	GALT	Salmo salar
XM_429060	GALT	Gallus gallus
XM_001095205	GALT	Macaca mulatta
XM_001095093	GALT	Macaca mulatta
NM_001035041	GALT	Bos taurus
NM_001030532	GALT	Xenopus (Silurana) tropicalis
XM_001173083	HOXB1	Pan troglodytes
NM_001081572	HOXB1	Pan troglodytes
XM_001081344	HOXB1	Rattus norvegicus
XM_220896	HOXB1	Rattus norvegicus
XM_548172	HOXB1	Canis lupus
NM_001080859	HOXB1	Gallus gallus
XM_001234950	HOXB1	Gallus gallus
NM_008266	HOXB1	Mus musculus
XM_606852	HOXB1	Bos taurus
NM_001080760	HOXB1	Macaca mulatta
XM_001087797	HOXB1	Macaca mulatta
NM_002144	HOXB1	Homo sapiens
NM_001094347	AHCYL1	Xenopus laevis
XM_001068488	AHCYL1	Rattus norvegicus
NM_001108561	AHCYL1	Rattus norvegicus
XM_342312	AHCYL1	Rattus norvegicus
NM_001101052	AHCYL1	Bos taurus
NM_201293	AHCYL1	Danio rerio
NM_001030913	AHCYL1	Gallus gallus
XM_514386	AHCYL1	Pan troglodytes
NM_145542	AHCYL1	Mus musculus
XM_001495694	AHCYL1	Equus caballus
NM_001127975	AHCYL1	Xenopus (Silurana) tropicalis
XM_849502	AHCYL1	Canis lupus
NM_006621	AHCYL1	Homo sapiens
NM_021414	AHCYL2	Mus musculus
NM_001171001	AHCYL2	Mus musculus
NM_001171000	AHCYL2	Mus musculus
XM_519372	AHCYL2	Pan troglodytes
XM_414971	AHCYL2	Gallus gallus
NM_001132702	AHCYL2	Pongo abelii
NM_001101143	AHCYL2	Bos taurus
NM_001016409	AHCYL2	Xenopus (Silurana) tropicalis
NM_001094068	AHCYL2	Xenopus laevis
NM_001130723	AHCYL2	Homo sapiens
NM_001130722	AHCYL2	Homo sapiens
NM_001130720	AHCYL2	Homo sapiens
NM_015328	AHCYL2	Homo sapiens
NM_201340	AHCYL2	Danio rerio
XM_843933	AHCYL2	Canis lupus
XM_532429	AHCYL2	Canis lupus
XM_231564	AHCYL2	Rattus norvegicus
XM_001062287	AHCYL2	Rattus norvegicus
NM_021653	DIO1	Rattus norvegicus
NM_001122651	DIO1	Pan troglodytes
NM_000792	DIO1	Homo sapiens
NM_213593	DIO1	Homo sapiens
NM_001039716	DIO1	Homo sapiens
NM_001039715	DIO1	Homo sapiens
NM_001122652	DIO1	Macaca mulatta
NM_001099958	DIO1	Oryctolagus cuniculus
NM_001009267	DIO1	Felis catus
NM_001001627	DIO1	Sus scrofa
XM_001478885	DIO1	Mus musculus
NM_007860	DIO1	Mus musculus
NM_001095667	DIO1	Xenopus laevis
NM_001136144	DIO1	Takifugu rubripes
NM_001007126	DIO1	Canis lupus
XM_850513	DIO1	Canis lupus
NM_001166452	DIO1	Equus caballus
XM_001914852	DIO1	Equus caballus
XM_422487	DIO1	Gallus gallus
NM_001097614	DIO1	Gallus gallus
NM_001007283	DIO1	Danio rerio
NM_001146125	FPGS	Rattus norvegicus
XM_001078273	FPGS	Rattus norvegicus
XM_001078256	FPGS	Rattus norvegicus
NM_213437	FPGS	Danio rerio
NM_010236	FPGS	Mus musculus
NM_001102943	FPGS	Xenopus (Silurana) tropicalis
XM_846388	FPGS	Canis lupus
XM_001094027	FPGS	Macaca mulatta
NM_001024480	FPGS	Bos taurus
NM_001018078	FPGS	Homo sapiens
NM_004957	FPGS	Homo sapiens
XM_852671	MYLK	Canis lupus
XM_852745	MYLK	Canis lupus
XM_852709	MYLK	Canis lupus
XM_545135	MYLK	Canis lupus
XM_852822	MYLK	Canis lupus
XM_852783	MYLK	Canis lupus
XM_843915	MYLK	Canis lupus
XM_852627	MYLK	Canis lupus
XM_001926784	MYLK	Sus scrofa
NM_176636	MYLK	Bos taurus
XM_590786	MYLK	Bos taurus
XM_001071705	MYLK	Rattus norvegicus
NM_001105874	MYLK	Rattus norvegicus
XM_213611	MYLK	Rattus norvegicus
XM_001916760	MYLK	Equus caballus
NM_053028	MYLK	Homo sapiens
NM_053032	MYLK	Homo sapiens
NM_053031	MYLK	Homo sapiens
NM_053026	MYLK	Homo sapiens
NM_053027	MYLK	Homo sapiens
NM_053025	MYLK	Homo sapiens
NM_139300	MYLK	Mus musculus
NM_001105682	MYLK	Danio rerio
XM_001168355	MYLK	Pan troglodytes
XM_001168074	MYLK	Pan troglodytes
XM_001168403	MYLK	Pan troglodytes
XM_001168326	MYLK	Pan troglodytes
XM_001168382	MYLK	Pan troglodytes
XM_516700	MYLK	Pan troglodytes
XM_001168476	MYLK	Pan troglodytes
XM_001168428	MYLK	Pan troglodytes
NM_205459	MYLK	Gallus gallus
XM_001113552	MYLK	Macaca mulatta
XM_001113525	MYLK	Macaca mulatta
XM_001113493	MYLK	Macaca mulatta
XM_001113465	MYLK	Macaca mulatta
XM_001113139	MYLK	Macaca mulatta
XM_001113440	MYLK	Macaca mulatta
XM_001113327	MYLK	Macaca mulatta
XM_001113385	MYLK	Macaca mulatta
NM_001082306	MYLK	Oryctolagus cuniculus
NM_028801	MUC5B	Mus musculus
XM_001116863	MUC5B	Macaca mulatta
NM_204661	MUC5B	Gallus gallus
NM_002458	MUC5B	Homo sapiens
XM_540777	MUC5B	Canis lupus
NM_001014868	HABP2	Bos taurus
XM_001090138	HABP2	Macaca mulatta
XM_421761	HABP2	Gallus gallus
XM_535016	HABP2	Canis lupus
NM_146101	HABP2	Mus musculus
NM_001001505	HABP2	Rattus norvegicus
XM_508042	HABP2	Pan troglodytes
XM_001916594	HABP2	Equus caballus
NM_004132	HABP2	Homo sapiens
XM_422664	D2HGDH	Gallus gallus
XM_001162772	D2HGDH	Pan troglodytes
NM_001080597	D2HGDH	Danio rerio
NM_152783	D2HGDH	Homo sapiens
XM_846936	D2HGDH	Canis lupus
NM_001075978	D2HGDH	Bos taurus
XM_001474697	D2HGDH	Mus musculus
NM_178882	D2HGDH	Mus musculus
XM_217474	D2HGDH	Rattus norvegicus
NM_001106926	D2HGDH	Rattus norvegicus
NM_000497	CYP11B1	Homo sapiens
NM_001026213	CYP11B1	Homo sapiens
NM_001075100	CYP11B1	Ovis aries
NM_174638	CYP11B1	Bos taurus
XM_001073843	CYP11B1	Rattus norvegicus
NM_012537	CYP11B1	Rattus norvegicus
NM_001033229	CYP11B1	Mus musculus
NM_000498	CYP11B2	Homo sapiens
NM_001080204	CYP11B2	Danio rerio
NM_009991	CYP11B2	Mus musculus
XM_539192	CYP11B2	Canis lupus
NM_012538	CYP11B2	Rattus norvegicus
NM_001124725	CRP	Oncorhynchus mykiss
NM_001006707	CRP	Xenopus (Silurana) tropicalis
XM_001170732	CRP	Pan troglodytes
XM_513917	CRP	Pan troglodytes
XM_001170785	CRP	Pan troglodytes
NM_007768	CRP	Mus musculus
NM_057257	CRP	Drosophila melanogaster
XM_001122450	CRP	Apis mellifera
NM_116270	CRP	Arabidopsis thaliana
XM_605946	CRP	Bos taurus
NM_001144097	CRP	Bos taurus
NM_001082265	CRP	Oryctolagus cuniculus
XM_545746	CRP	Canis lupus
NM_213844	CRP	Sus scrofa
NM_017096	CRP	Rattus norvegicus
NM_001140668	CRP	Salmo salar
NM_000567	CRP	Homo sapiens
XM_001117250	CRP	Macaca mulatta
XM_001117239	CRP	Macaca mulatta
NM_021887	IL21R	Mus musculus
XM_870302	IL21R	Bos taurus
NM_001030640	IL21R	Gallus gallus
NM_181079	IL21R	Homo sapiens
NM_021798	IL21R	Homo sapiens
NM_181078	IL21R	Homo sapiens
NM_001113510	IL21R	Danio rerio
NM_001124623	IL21R	Oncorhynchus mykiss
XM_844902	IL21R	Canis lupus
XM_510893	IL21R	Pan troglodytes
XM_001136466	IL21R	Pan troglodytes
NM_001012469	IL21R	Rattus norvegicus
XM_001496989	IL21R	Equus caballus
NM_000639	FASLG	Homo sapiens
XM_848916	FASLG	Canis lupus
NM_001137578	FASLG	Xenopus laevis
NM_001032838	FASLG	Macaca mulatta
XM_001496782	FASLG	Equus caballus
NM_001166039	FASLG	Equus caballus
NM_213806	FASLG	Sus scrofa
NM_001009352	FASLG	Felis catus
XM_524967	FASLG	Pan troglodytes
NM_001042701	FASLG	Danio rerio
NM_012908	FASLG	Rattus norvegicus
XM_001253719	FASLG	Bos taurus
NM_001098859	FASLG	Bos taurus
XM_001252797	FASLG	Bos taurus
XM_001098607	LSS	Macaca mulatta
XM_001098419	LSS	Macaca mulatta
NM_146006	LSS	Mus musculus
NM_031049	LSS	Rattus norvegicus
NM_001046564	LSS	Bos taurus
NM_001006514	LSS	Gallus gallus
NM_001083567	LSS	Danio rerio
NM_001079570	LSS	Xenopus (Silurana) tropicalis
XM_001159178	LSS	Pan troglodytes
XM_001159078	LSS	Pan troglodytes
XM_001159128	LSS	Pan troglodytes
XM_001158895	LSS	Pan troglodytes
XM_001159031	LSS	Pan troglodytes
XM_001158942	LSS	Pan troglodytes
XM_001159331	LSS	Pan troglodytes
XM_001159379	LSS	Pan troglodytes
XM_531506	LSS	Pan troglodytes
NM_001001438	LSS	Homo sapiens
NM_001145436	LSS	Homo sapiens
NM_001145437	LSS	Homo sapiens
NM_002340	LSS	Homo sapiens
XM_001788183	DPY19L2	Bos taurus
XM_001164697	DPY19L2	Pan troglodytes
XM_001174865	DPY19L2	Pan troglodytes
XM_001164734	DPY19L2	Pan troglodytes
XM_001174867	DPY19L2	Pan troglodytes
XM_001165093	DPY19L2	Pan troglodytes
XM_001165058	DPY19L2	Pan troglodytes
NM_001166207	DPY19L2	Mus musculus
NM_173812	DPY19L2	Homo sapiens
XM_532514	DPY19L2	Canis lupus
NM_007770	CRX	Mus musculus
NM_001113330	CRX	Mus musculus
NM_000554	CRX	Homo sapiens
XM_524319	CRX	Pan troglodytes
NM_173904	CRX	Bos taurus
XM_001372308	CRX	Monodelphis domestica
NM_001088447	CRX	Xenopus laevis
NM_001016021	CRX	Xenopus (Silurana) tropicalis
NM_152940	CRX	Danio rerio
NM_021855	CRX	Rattus norvegicus
XM_001113415	CRX	Macaca mulatta
NM_001003049	CRX	Canis lupus
XM_846522	GSS	Canis lupus
XM_534396	GSS	Canis lupus
XM_859006	GSS	Canis lupus
NM_000178	GSS	Homo sapiens
NM_008180	GSS	Mus musculus
NM_001008044	GSS	Xenopus (Silurana) tropicalis
XM_425692	GSS	Gallus gallus
NM_012962	GSS	Rattus norvegicus
NM_001015630	GSS	Bos taurus
NM_001006104	GSS	Danio rerio
NM_001127769	MEN1	Xenopus laevis
NM_001076161	MEN1	Bos taurus
XM_001166862	MEN1	Pan troglodytes
XM_001167014	MEN1	Pan troglodytes
XM_001167067	MEN1	Pan troglodytes
XM_001166956	MEN1	Pan troglodytes
XM_001167101	MEN1	Pan troglodytes
XM_001166923	MEN1	Pan troglodytes
XM_001167041	MEN1	Pan troglodytes
XM_001166985	MEN1	Pan troglodytes
NM_000244	MEN1	Homo sapiens
NM_130800	MEN1	Homo sapiens
NM_130801	MEN1	Homo sapiens
NM_130802	MEN1	Homo sapiens
NM_130803	MEN1	Homo sapiens
NM_130804	MEN1	Homo sapiens
NM_130799	MEN1	Homo sapiens
XM_861684	MEN1	Canis lupus
XM_861696	MEN1	Canis lupus
NM_001081508	MEN1	Canis lupus
XM_540879	MEN1	Canis lupus
XM_847963	MEN1	Canis lupus
NM_001169000	MEN1	Papio anubis
NM_130953	MEN1	Danio rerio
NM_001168490	MEN1	Mus musculus
NM_008583	MEN1	Mus musculus
NM_001168488	MEN1	Mus musculus
NM_001168489	MEN1	Mus musculus
NM_001016361	MEN1	Xenopus (Silurana) tropicalis
NM_019208	MEN1	Rattus norvegicus
XM_001915493	ARHGAP4	Equus caballus
NM_001102540	ARHGAP4	Bos taurus
NM_001130333	ARHGAP4	Xenopus (Silurana) tropicalis
NM_144740	ARHGAP4	Rattus norvegicus
NM_001168792	ARHGAP4	Papio anubis
NM_001164741	ARHGAP4	Homo sapiens
NM_001666	ARHGAP4	Homo sapiens
XM_549365	ARHGAP4	Canis lupus
XM_862325	ARHGAP4	Canis lupus
NM_001162423	ARHGAP4	Mus musculus
NM_138630	ARHGAP4	Mus musculus
NM_001162424	ARHGAP4	Mus musculus
XM_001139459	ARHGAP4	Pan troglodytes
XM_001085746	AKT1	Macaca mulatta
XM_001085495	AKT1	Macaca mulatta
XM_001085265	AKT1	Macaca mulatta
XM_001085623	AKT1	Macaca mulatta
XM_001085152	AKT1	Macaca mulatta
NM_001014431	AKT1	Homo sapiens
NM_001014432	AKT1	Homo sapiens
NM_005163	AKT1	Homo sapiens
NM_169707	AKT1	Drosophila melanogaster
NM_169706	AKT1	Drosophila melanogaster
NM_169705	AKT1	Drosophila melanogaster
NM_033230	AKT1	Rattus norvegicus
XM_548000	AKT1	Canis lupus
NM_001161857	AKT1	Ovis aries
NM_001159776	AKT1	Sus scrofa
NM_205055	AKT1	Gallus gallus
NM_173986	AKT1	Bos taurus
XM_001479155	AKT1	Mus musculus
NM_009652	AKT1	Mus musculus
XM_001479161	AKT1	Mus musculus
NM_001165894	AKT1	Mus musculus
NM_001090409	AKT1	Xenopus laevis
NM_128222	AKT1	Arabidopsis thaliana
XM_396874	AKT1	Apis mellifera
XM_001143158	AKT1	Pan troglodytes
XM_001788680	GSR	Bos taurus
NM_001114190	GSR	Bos taurus
XM_904332	GSR	Mus musculus
